Player ID,Name,Last Name,Cost Today,Form,Position,Team,Selection %,Goals,Assists,Clean Sheets,GW Points,Total Points,Points/Game,Total Bonus Points,Total BPS,Goals Conceded,Minutes,YC,RC,Saves,Penalties Saved,Penalties Missed,Chance Of Playing Next,Total Cost Change,Cost Change GW,Total Transfers Out,Transfers Out GW,Total Transfers in,Transfers in GW,Influence,Creativity,Threat,ICT Index,Last GW,GW39,GW40,GW41,GW42,GW43,GW44,Difficulty Score,Cost Today,Total Cost Change,Cost Change GW,Position,Team,Index,xGi,xGc
645,Joe,Wormleighton,£4.00,0,DEF,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,1970,0,2295,0,0,0,0,0,38,,,,,,,0,40,0,0,2,13,#DIV/0!,0,0
687,Kasey,McAteer,£4.50,0,MID,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,132,0,148,0,0,0,0,0,38,,,,,,,0,45,0,0,3,13,#DIV/0!,0,0
709,Victor,Kristiansen,£4.50,0,DEF,Leicester,0,0,1,0,0,16,1.3,0,111,21,891,2,0,0,0,0,100,£0.00,£0.00,5706,0,7535,0,173.2,119.3,14,30.8,38,,,,,,,0,45,0,0,2,13,#DIV/0!,0.07,1.81
715,Mateus,Tetê,£4.90,0,MID,Leicester,0.1,1,0,0,0,27,2.1,1,90,15,732,0,0,0,0,0,,-£0.60,£0.00,25252,0,29531,0,84,98.7,109,28.8,38,,,,,,,0,49,-6,0,3,13,#DIV/0!,0.24,1.63
727,Harry,Souttar,£4.50,0,DEF,Leicester,0.1,0,1,1,0,20,1.7,0,151,19,991,2,0,0,0,0,100,£0.00,£0.00,6995,0,11306,0,242.6,38.9,65,34.6,38,,,,,,,0,45,0,0,2,13,#DIV/0!,0.14,1.71
735,Wanya,Marçal-Madivadua,£4.50,0,MID,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,209,0,289,0,0,0,0,0,38,,,,,,,0,45,0,0,3,13,#DIV/0!,0,0
221,Liam,Cooper,£4.40,0,DEF,Leeds,0.1,1,0,2,-1,31,1.7,1,238,32,1425,5,0,0,0,0,100,-£0.10,£0.00,17632,0,14344,0,327,66.7,147,53.8,38,,,,,,,0,44,-1,0,2,2,#DIV/0!,0.08,1.65
222,Luke,Ayling,£4.50,0,DEF,Leeds,0.3,2,1,3,0,59,2,4,336,48,2048,3,0,0,0,0,100,£0.00,£0.00,59610,0,82527,0,465.4,217.6,281,96.7,38,,,,,,,0,45,0,0,2,2,#DIV/0!,0.23,1.85
223,Mateusz,Klich,£4.60,0,MID,Leeds,0,0,0,0,0,12,0.9,0,43,5,266,2,0,0,0,0,0,-£0.40,£0.00,14400,0,5483,0,39.6,69.3,50,15.2,38,,,,,,,0,46,-4,0,3,2,#DIV/0!,0.12,1.69
224,Adam,Forshaw,£4.40,0,MID,Leeds,0,0,0,0,2,16,1.3,0,78,13,473,0,0,0,0,0,100,-£0.10,£0.00,9557,0,5411,0,74,123.7,4,20.3,38,,,,,,,0,44,-1,0,3,2,#DIV/0!,0.13,2.27
225,Rodrigo,Rodrigo,£6.30,0,MID,Leeds,4.1,13,2,5,2,127,4.1,6,368,43,1928,6,0,0,0,0,100,£0.30,£0.00,4737677,0,4664500,0,580.2,262.1,875,171.1,38,,,,,,,0,63,3,0,3,2,#DIV/0!,0.44,1.72
226,Stuart,Dallas,£4.90,0,DEF,Leeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-£0.10,£0.00,3442,0,2762,0,0,0,0,0,38,,,,,,,0,49,-1,0,2,2,#DIV/0!,0,0
227,Patrick,Bamford,£7.10,0,FWD,Leeds,0.4,4,5,1,0,70,2.5,3,157,31,1510,3,0,0,0,2,100,-£0.40,£0.00,288276,0,190355,0,252.2,171.6,588,99.6,38,,,,,,,0,71,-4,0,4,2,#DIV/0!,0.56,1.67
228,Diego,Llorente,£4.40,0,DEF,Leeds,0.2,0,0,1,0,16,2,2,115,12,648,1,0,0,0,0,0,-£0.10,£0.00,50345,0,30610,0,99,5.8,40,14.6,38,,,,,,,0,44,-1,0,2,2,#DIV/0!,0.1,1.53
229,Tyler,Roberts,£5.00,0,MID,Leeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,40,0,0,0,0,0,0,0,38,,,,,,,0,50,0,0,3,2,#DIV/0!,0,0
230,Robin,Koch,£4.50,0,DEF,Leeds,0.2,0,0,5,0,55,1.5,2,447,74,3175,7,0,0,0,0,100,£0.00,£0.00,35724,0,30772,0,602.4,96.5,219,91.8,38,,,,,,,0,45,0,0,2,2,#DIV/0!,0.06,1.79
232,Raphael,Raphinha,£7.00,0,MID,Leeds,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,12514,0,0,0,0,0,0,0,38,,,,,,,0,70,0,0,3,2,#DIV/0!,0,0
233,Jack,Harrison,£5.70,0,MID,Leeds,2.1,5,8,6,8,134,3.7,15,403,55,2707,2,0,0,0,0,100,-£0.30,£0.00,1131164,0,1164069,0,600.2,834.8,487,192,38,,,,,,,0,57,-3,0,3,2,#DIV/0!,0.35,1.64
234,Jamie,Shackleton,£4.50,0,MID,Leeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,465,0,0,0,0,0,0,0,38,,,,,,,0,45,0,0,3,2,#DIV/0!,0,0
235,Pascal,Struijk,£4.50,0,DEF,Leeds,0.5,2,2,4,-1,66,2.3,4,423,52,2198,5,0,0,0,0,100,£0.00,£0.00,269277,0,290060,0,544.4,218.6,266,102.9,38,,,,,,,0,45,0,0,2,2,#DIV/0!,0.11,1.74
236,Kristoffer,Klaesson,£3.80,0,GK,Leeds,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.20,£0.00,57527,0,78626,0,0,0,0,0,38,,,,,,,0,38,-2,0,1,2,#DIV/0!,0,0
237,Sam,Greenwood,£4.10,0,FWD,Leeds,10.8,1,2,0,0,30,1.7,1,107,11,410,1,0,0,0,0,,-£0.40,£0.00,3465091,0,2428125,0,121.8,210.5,85,41.6,38,,,,,,,0,41,-4,0,4,2,#DIV/0!,0.38,2.59
238,Illan,Meslier,£4.40,0,GK,Leeds,1.7,0,0,5,0,90,2.6,8,548,67,3060,3,0,94,0,0,100,-£0.10,£0.00,405404,0,311715,0,738.6,0,17,75.9,38,,,,,,,0,44,-1,0,1,2,#DIV/0!,0,1.68
239,Junior,Firpo,£4.50,0,DEF,Leeds,0.1,1,2,1,0,30,1.6,3,187,33,1364,5,1,0,0,0,100,£0.00,£0.00,16221,0,19808,0,290.8,128,46,46.4,38,,,,,,,0,45,0,0,2,2,#DIV/0!,0.06,1.97
240,Crysencio,Summerville,£4.20,0,MID,Leeds,0.6,4,4,1,0,74,2.6,4,235,38,1411,4,0,0,0,0,100,-£0.30,£0.00,317220,0,348296,0,311.8,222.6,357,88.6,38,,,,,,,0,42,-3,0,3,2,#DIV/0!,0.25,1.85
241,Lewis,Bate,£4.50,0,MID,Leeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,1473,0,0,0,0,0,0,0,38,,,,,,,0,45,0,0,3,2,#DIV/0!,0,0
242,Joe,Gelhardt,£5.10,0,FWD,Leeds,0.2,0,2,0,0,20,1.3,0,44,3,201,1,0,0,0,0,0,-£0.40,£0.00,86968,0,39656,0,49.4,32.1,114,19.4,38,,,,,,,0,51,-4,0,4,2,#DIV/0!,0.56,1.25
243,Leo Fuhr,Hjelde,£3.90,0,DEF,Leeds,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,35464,0,24317,0,0,0,0,0,38,,,,,,,0,39,-1,0,2,2,#DIV/0!,0,0
244,Rasmus,Kristensen,£4.70,0,DEF,Leeds,0.4,3,1,2,0,51,2,1,322,53,1957,4,0,0,0,0,100,-£0.30,£0.00,104583,0,73440,0,493.8,156.7,166,81.9,38,,,,,,,0,47,-3,0,2,2,#DIV/0!,0.08,1.87
245,Marc,Roca,£4.80,0,MID,Leeds,0.1,1,3,2,0,67,2.1,3,357,60,2316,7,0,0,0,0,100,-£0.20,£0.00,24751,0,20707,0,433.6,475.8,323,123.1,38,,,,,,,0,48,-2,0,3,2,#DIV/0!,0.18,1.81
246,Brenden,Aaronson,£5.30,0,MID,Leeds,0.6,1,4,5,1,83,2.3,0,232,58,2365,2,0,0,0,0,,-£0.20,£0.00,293517,0,239376,0,306.4,664.2,445,141.9,38,,,,,,,0,53,-2,0,3,2,#DIV/0!,0.25,1.85
247,Darko,Gyabi,£4.20,0,MID,Leeds,0.1,0,0,0,0,1,1,0,7,0,7,0,0,0,0,0,100,-£0.30,£0.00,23662,0,23288,0,4.4,0.5,20,2.5,38,,,,,,,0,42,-3,0,3,2,#DIV/0!,0.77,3.47
506,Tyler,Adams,£4.90,0,MID,Leeds,0.1,0,0,5,0,47,2,1,290,36,2156,4,1,0,0,0,100,-£0.10,£0.00,34653,0,25400,0,393.6,328.9,24,74.9,38,,,,,,,0,49,-1,0,3,2,#DIV/0!,0.04,1.36
508,Luis,Sinisterra,£6.50,0,MID,Leeds,0.2,5,0,0,0,53,2.8,6,173,23,863,1,1,0,0,0,100,£0.00,£0.00,183517,0,177816,0,242.8,157.7,305,70.6,38,,,,,,,0,65,0,0,3,2,#DIV/0!,0.49,1.89
547,Cody,Drameh,£4.00,0,DEF,Leeds,0.1,0,0,0,0,1,1,0,16,3,70,0,0,0,0,0,0,£0.00,£0.00,16896,0,10934,0,12.8,2.7,0,1.6,38,,,,,,,0,40,0,0,2,2,#DIV/0!,0.01,1.8
565,Archie,Gray,£4.50,0,MID,Leeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,£0.00,£0.00,10584,0,9027,0,0,0,0,0,38,,,,,,,0,45,0,0,3,2,#DIV/0!,0,0
578,Joel,Robles,£4.00,0,GK,Leeds,0.1,0,0,0,1,7,1.8,0,65,11,360,1,0,16,0,0,,£0.00,£0.00,6715,0,9713,0,118.4,0,0,11.8,38,,,,,,,0,40,0,0,1,2,#DIV/0!,0,2.29
619,Wilfried,Gnonto,£4.70,0,FWD,Leeds,0.7,2,4,4,1,55,2.3,6,183,28,1346,7,0,0,0,0,100,-£0.30,£0.00,342756,0,412731,0,266.8,327.6,253,84.9,38,,,,,,,0,47,-3,0,4,2,#DIV/0!,0.26,1.69
659,Mateo Joseph,Mateo Joseph,£4.50,0,FWD,Leeds,0,0,0,0,0,3,1,0,5,0,24,0,0,0,0,0,100,£0.00,£0.00,5297,0,6758,0,3,0.2,19,2.2,38,,,,,,,0,45,0,0,4,2,#DIV/0!,0.22,1.12
663,Sonny,Perkins,£4.50,0,FWD,Leeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,£0.00,£0.00,5188,0,6294,0,0,0,0,0,38,,,,,,,0,45,0,0,4,2,#DIV/0!,0,0
691,Maximilian,Wöber,£4.40,0,DEF,Leeds,0,0,0,2,-1,25,1.6,2,195,23,1264,3,0,0,0,0,100,-£0.10,£0.00,11994,0,14072,0,284.4,81.6,80,44.8,38,,,,,,,0,44,-1,0,2,2,#DIV/0!,0.08,1.62
700,Georginio,Rutter,£5.00,0,FWD,Leeds,0,0,1,0,4,15,1.4,0,45,9,263,0,0,0,0,0,,-£0.50,£0.00,7713,0,9337,0,54.4,49.2,53,15.5,38,,,,,,,0,50,-5,0,4,2,#DIV/0!,0.22,1.94
720,Weston,McKennie,£4.60,0,MID,Leeds,0,0,1,1,1,31,1.6,0,135,35,1434,7,0,0,0,0,,-£0.40,£0.00,7952,0,11887,0,201.6,204.9,89,49.7,38,,,,,,,0,46,-4,0,3,2,#DIV/0!,0.09,1.78
742,Jeremiah,Chilokoa-Mullen,£4.00,0,DEF,Leeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,1208,0,1442,0,0,0,0,0,38,,,,,,,0,40,0,0,2,2,#DIV/0!,0,0
743,Diogo,Monteiro,£4.00,0,DEF,Leeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,1760,0,2261,0,0,0,0,0,38,,,,,,,0,40,0,0,2,2,#DIV/0!,0,0
274,James,Milner,£4.40,0,MID,Liverpool,0.6,0,1,3,2,42,1.4,0,187,12,889,2,0,0,0,0,100,-£0.10,£0.00,204040,0,156314,0,179.6,222.7,93,49.5,38,,,,,,,0,44,-1,0,3,14,#DIV/0!,0.21,1.37
275,Jordan,Henderson,£5.30,0,MID,Liverpool,0.5,0,3,8,1,69,2,0,401,30,2060,2,0,0,0,0,100,-£0.20,£0.00,150109,0,69647,0,315.2,525.8,185,103,38,,,,,,,0,53,-2,0,3,14,#DIV/0!,0.22,1.4
276,Joel,Matip,£5.90,0,DEF,Liverpool,0.9,1,0,3,0,36,2.6,4,216,20,1091,3,0,0,0,0,100,-£0.10,£0.00,303529,0,136871,0,232.8,61.9,102,39.6,38,,,,,,,0,59,-1,0,2,14,#DIV/0!,0.15,1.36
277,Thiago,Thiago,£5.10,0,MID,Liverpool,0.6,0,0,2,0,30,1.7,0,194,23,1252,2,0,0,0,0,100,-£0.40,£0.00,267515,0,113597,0,244.4,265.8,86,59.8,38,,,,,,,0,51,-4,0,3,14,#DIV/0!,0.11,1.54
278,Alex,Chamberlain,£4.90,0,MID,Liverpool,0,1,0,0,0,20,2.2,2,57,7,332,0,0,0,0,0,100,-£0.10,£0.00,5400,0,4977,0,72.4,66.3,84,22.3,38,,,,,,,0,49,-1,0,3,14,#DIV/0!,0.39,1.8
279,Roberto,Firmino,£8.00,0,FWD,Liverpool,3.2,11,4,4,5,104,4.2,12,447,17,1202,0,0,0,0,0,100,£0.00,£0.00,1865138,0,1942888,0,577.6,310.2,813,170.2,38,,,,,,,0,80,0,0,4,14,#DIV/0!,0.57,1.49
280,Virgil,Van Dijk,£6.60,0,DEF,Liverpool,12.4,3,1,11,0,127,4,13,636,36,2835,3,0,0,0,0,100,£0.10,£0.00,2302625,0,1780745,0,743.2,121,389,125.4,38,,,,,,,0,66,1,0,2,14,#DIV/0!,0.11,1.31
281,Alisson,Alisson,£5.50,0,GK,Liverpool,16.8,0,1,14,0,162,4.4,15,824,43,3330,1,0,107,1,0,100,£0.00,£0.00,2415119,0,2149018,0,966.4,10.1,0,97.6,38,,,,,,,0,55,0,0,1,14,#DIV/0!,0,1.35
282,Fabio Henrique,Fabinho,£5.20,0,MID,Liverpool,0.8,0,2,11,4,70,1.9,0,394,34,2666,11,0,0,0,0,100,-£0.30,£0.00,169205,0,105719,0,400.2,316.4,109,82.5,38,,,,,,,0,52,-3,0,3,14,#DIV/0!,0.08,1.32
283,Mohamed,Salah,£13.10,0,MID,Liverpool,37.2,19,13,13,5,239,6.3,23,651,45,3290,2,0,0,0,2,,£0.10,£0.00,8866317,0,6974743,0,1067.4,899.2,1688,365.6,38,,,,,,,0,131,1,0,3,14,#DIV/0!,0.76,1.3
284,Andrew,Robertson,£6.80,0,DEF,Liverpool,6,0,8,9,0,121,3.6,10,633,34,2579,3,0,0,0,0,100,-£0.20,£0.00,2363739,0,1782843,0,549.2,862.1,211,162.3,38,,,,,,,0,68,-2,0,2,14,#DIV/0!,0.27,1.28
285,Trent,Alexander-Arnold,£7.80,0,DEF,Liverpool,30.7,2,11,10,4,156,4.2,21,824,44,2922,5,0,0,0,0,100,£0.30,£0.00,6440473,0,4236596,0,821.4,1236.9,262,232.2,38,,,,,,,0,78,3,0,2,14,#DIV/0!,0.36,1.33
286,Joseph,Gomez,£4.30,0,DEF,Liverpool,0.8,0,0,8,0,68,3.2,8,337,16,1461,3,0,0,0,0,100,-£0.20,£0.00,568994,0,588047,0,312.4,46.1,38,39.7,38,,,,,,,0,43,-2,0,2,14,#DIV/0!,0.05,1.56
287,Naby,Keita,£4.70,0,MID,Liverpool,0,0,0,1,0,10,1.2,0,34,4,290,1,0,0,0,0,100,-£0.30,£0.00,19011,0,10114,0,23.8,92.6,54,16.9,38,,,,,,,0,47,-3,0,3,14,#DIV/0!,0.27,1.26
288,Diogo,Diogo Jota,£8.60,0,FWD,Liverpool,2,7,4,5,13,80,3.6,9,282,19,1125,2,0,0,0,0,100,-£0.40,£0.00,694434,0,845827,0,376.6,242.6,391,100.6,38,,,,,,,0,86,-4,0,4,14,#DIV/0!,0.65,1.42
289,Caoimhin,Kelleher,£3.90,0,GK,Liverpool,0.2,0,0,0,2,2,2,0,20,4,90,0,0,6,0,0,100,-£0.10,£0.00,21555,0,16821,0,38,0,0,3.8,38,,,,,,,0,39,-1,0,1,14,#DIV/0!,0,1.77
290,Ibrahima,Konaté,£4.90,0,DEF,Liverpool,1.3,0,0,7,0,49,2.7,0,305,22,1551,5,0,0,0,0,100,-£0.10,£0.00,241740,0,309412,0,285.6,39.6,144,46.8,38,,,,,,,0,49,-1,0,2,14,#DIV/0!,0.11,1.41
291,Curtis,Jones,£4.90,0,MID,Liverpool,0.4,3,1,4,1,52,2.9,4,206,15,1029,2,0,0,0,0,100,-£0.10,£0.00,11011,0,53411,0,272.8,238.1,240,75,38,,,,,,,0,49,-1,0,3,14,#DIV/0!,0.22,1.36
292,Konstantinos,Tsimikas,£4.30,0,DEF,Liverpool,0.4,0,4,4,-1,48,2.4,2,216,11,762,3,0,0,0,0,100,-£0.20,£0.00,124482,0,139456,0,183.2,298.3,124,60.7,38,,,,,,,0,43,-2,0,2,14,#DIV/0!,0.23,1.71
293,Luis,Luis Díaz,£7.80,0,MID,Liverpool,6.6,4,2,4,1,62,3.6,7,166,11,991,2,0,0,0,0,100,-£0.20,£0.00,4016729,0,2486665,0,245.4,200.6,404,85,38,,,,,,,0,78,-2,0,3,14,#DIV/0!,0.35,1.09
294,Harvey,Elliott,£4.80,0,MID,Liverpool,0.5,1,2,5,0,62,1.9,2,286,20,1600,2,0,0,0,0,100,-£0.20,£0.00,271327,0,282220,0,269,406.1,378,105.5,38,,,,,,,0,48,-2,0,3,14,#DIV/0!,0.36,1.47
296,Fábio,Carvalho,£5.10,0,MID,Liverpool,0.3,2,1,0,0,27,2.1,0,80,3,339,0,0,0,0,0,100,-£0.40,£0.00,136756,0,122389,0,89.4,36.7,173,29.7,38,,,,,,,0,51,-4,0,3,14,#DIV/0!,0.36,1.33
297,Darwin,Darwin,£8.60,0,FWD,Liverpool,6.4,9,5,7,0,100,3.4,8,310,22,1684,1,1,0,0,0,100,-£0.40,£0.00,5508676,0,4112461,0,458.2,336.9,1078,186,38,,,,,,,0,86,-4,0,4,14,#DIV/0!,0.79,1.53
298,Calvin,Ramsay,£3.90,0,DEF,Liverpool,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-£0.10,£0.00,40065,0,27658,0,0,0,0,0,38,,,,,,,0,39,-1,0,2,14,#DIV/0!,0,0
497,Adrián,Adrián,£3.80,0,GK,Liverpool,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.20,£0.00,79831,0,61345,0,0,0,0,0,38,,,,,,,0,38,-2,0,1,14,#DIV/0!,0,0
498,Rhys,R.Williams,£4.00,0,DEF,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,745,0,0,0,0,0,0,0,38,,,,,,,0,40,0,0,2,14,#DIV/0!,0,0
499,Ben,Davies,£4.00,0,DEF,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,579,0,0,0,0,0,0,0,38,,,,,,,0,40,0,0,2,14,#DIV/0!,0,0
500,Sepp,Van den Berg,£4.00,0,DEF,Liverpool,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,30288,0,10688,0,0,0,0,0,38,,,,,,,0,40,0,0,2,14,#DIV/0!,0,0
501,Nathaniel,Phillips,£3.80,0,DEF,Liverpool,0.6,0,0,0,0,3,1.5,0,17,1,65,0,0,0,0,0,,-£0.20,£0.00,88295,0,101943,0,15.4,1.4,18,3.4,38,,,,,,,0,38,-2,0,2,14,#DIV/0!,0.07,0.66
563,Luke,Chambers,£4.00,0,DEF,Liverpool,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,9750,0,7417,0,0,0,0,0,38,,,,,,,0,40,0,0,2,14,#DIV/0!,0,0
564,Stefan,Bajcetic,£4.30,0,MID,Liverpool,0,1,0,3,0,22,2,0,85,4,522,2,0,0,0,0,100,-£0.20,£0.00,38366,0,40504,0,90.2,61.7,77,22.8,38,,,,,,,0,43,-2,0,3,14,#DIV/0!,0.22,1.17
584,Bobby,Clark,£4.50,0,MID,Liverpool,0,0,0,0,0,1,1,0,1,0,7,0,0,0,0,0,,£0.00,£0.00,1524,0,1504,0,0,0.3,2,0.2,38,,,,,,,0,45,0,0,3,14,#DIV/0!,1.16,0
592,Harvey,H.Davies,£4.00,0,GK,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,2112,0,1915,0,0,0,0,0,38,,,,,,,0,40,0,0,1,14,#DIV/0!,0,0
620,Arthur Henrique,Arthur,£4.80,0,MID,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-£0.20,£0.00,8379,0,8600,0,0,0,0,0,38,,,,,,,0,48,-2,0,3,14,#DIV/0!,0,0
665,Ben,Doak,£4.50,0,MID,Liverpool,0,0,0,0,0,2,1,0,4,1,23,0,0,0,0,0,,£0.00,£0.00,809,0,965,0,5.6,1.4,4,1.2,38,,,,,,,0,45,0,0,3,14,#DIV/0!,0,3.76
680,Cody,Gakpo,£7.60,0,MID,Liverpool,5.3,7,3,6,6,90,4.3,4,256,19,1455,0,0,0,0,0,100,-£0.40,£0.00,1345408,0,1935175,0,375.6,292.4,460,112.3,38,,,,,,,0,76,-4,0,3,14,#DIV/0!,0.52,1.21
299,Kyle,Walker,£4.70,0,DEF,Man City,4.5,0,0,7,2,69,2.6,0,376,20,1953,3,0,0,0,0,100,-£0.30,£0.00,2016251,0,1459763,0,236.8,199.4,42,47.7,38,,,,,,,0,47,-3,0,2,43,#DIV/0!,0.08,0.92
300,Ilkay,Gündogan,£7.40,0,MID,Man City,7.7,8,6,10,0,132,4.3,9,518,20,2351,0,0,0,0,1,,-£0.10,£0.00,994013,0,1613621,0,596.2,636.9,597,182.7,38,,,,,,,0,74,-1,0,3,43,#DIV/0!,0.47,0.78
301,Kevin,De Bruyne,£12.10,0,MID,Man City,25.5,7,18,10,0,183,5.7,26,742,23,2413,1,0,0,0,0,50,£0.10,£0.00,6671693,0,7222275,0,897.8,1476.7,598,297.6,38,,,,,,,0,121,1,0,3,43,#DIV/0!,0.71,0.74
302,John,Stones,£5.60,0,DEF,Man City,8.2,2,2,7,0,93,4,13,422,17,1844,2,0,0,0,0,100,£0.10,£0.00,810277,0,1416852,0,396,164.1,135,69.6,38,,,,,,,0,56,1,0,2,43,#DIV/0!,0.1,0.66
303,Riyad,Mahrez,£7.50,0,MID,Man City,8.9,5,12,6,2,126,4.2,11,470,23,1913,2,0,0,0,0,,-£0.50,£0.00,2424019,0,2792148,0,540,803.1,524,186.5,38,,,,,,,0,75,-5,0,3,43,#DIV/0!,0.5,0.86
305,Jack,Grealish,£7.10,0,MID,Man City,7.9,5,10,10,0,121,4.3,9,490,16,2051,4,0,0,0,0,100,£0.10,£0.00,2234404,0,2703020,0,515.8,721.3,683,191.7,38,,,,,,,0,71,1,0,3,43,#DIV/0!,0.5,0.63
306,João,Cancelo,£7.10,0,DEF,Man City,17.8,2,2,6,0,73,4.3,10,304,16,1273,3,1,0,0,0,0,£0.10,£0.00,6560851,0,3729404,0,277,266.4,276,81.2,38,,,,,,,0,71,1,0,2,43,#DIV/0!,0.17,0.94
307,Ederson,Ederson,£5.40,0,GK,Man City,15,0,1,11,3,121,3.5,8,581,32,3150,3,0,46,0,0,,-£0.10,£0.00,2361752,0,2129302,0,508.4,13.1,0,52.1,38,,,,,,,0,54,-1,0,1,43,#DIV/0!,0.01,0.8
308,Nathan,Aké,£5.00,0,DEF,Man City,2.4,1,0,9,8,92,3.5,9,419,15,1871,2,0,0,0,0,100,£0.00,£0.00,1087755,0,1184646,0,405.2,175.9,150,73.3,38,,,,,,,0,50,0,0,2,43,#DIV/0!,0.13,0.79
309,Aymeric,Laporte,£5.60,0,DEF,Man City,0.6,0,0,4,2,40,3.3,3,210,10,992,0,0,0,0,0,100,-£0.40,£0.00,140420,0,117538,0,183,111.2,73,36.6,38,,,,,,,0,56,-4,0,2,43,#DIV/0!,0.08,1.07
310,Zack,Steffen,£4.00,0,GK,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,2401,0,0,0,0,0,0,0,38,,,,,,,0,40,0,0,1,43,#DIV/0!,0,0
311,Bernardo,Bernardo,£6.70,0,MID,Man City,5.9,4,6,7,0,106,3.1,9,427,24,2196,5,0,0,0,0,,-£0.30,£0.00,2267643,0,1995525,0,492,515,424,143.1,38,,,,,,,0,67,-3,0,3,43,#DIV/0!,0.25,0.95
312,Rúben,Dias,£6.00,0,DEF,Man City,7.4,0,0,9,0,80,3.1,1,432,16,1997,3,0,0,0,0,100,£0.00,£0.00,1588052,0,1104765,0,416.8,83.7,124,62.5,38,,,,,,,0,60,0,0,2,43,#DIV/0!,0.08,0.78
314,Phil,Foden,£8.00,0,MID,Man City,9.7,11,7,5,2,142,4.4,15,517,16,1832,1,0,0,0,0,100,£0.00,£0.00,4532519,0,4736083,0,684.8,707.4,717,210.9,38,,,,,,,0,80,0,0,3,43,#DIV/0!,0.51,0.87
315,Rodrigo,Rodri,£5.60,0,MID,Man City,1.9,2,6,11,0,108,3,7,606,26,2911,5,0,0,0,0,100,-£0.40,£0.00,450840,0,316252,0,716,555.9,493,176.9,38,,,,,,,0,56,-4,0,3,43,#DIV/0!,0.25,0.78
316,Cole,Palmer,£4.20,0,MID,Man City,0.1,0,1,1,2,19,1.4,0,76,4,358,1,0,0,0,0,100,-£0.30,£0.00,27916,0,24237,0,73,88.7,155,31.9,38,,,,,,,0,42,-3,0,3,43,#DIV/0!,0.21,1.79
317,James,McAtee,£4.50,0,MID,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,885,0,0,0,0,0,0,0,38,,,,,,,0,45,0,0,3,43,#DIV/0!,0,0
318,Erling,Haaland,£12.40,0,FWD,Man City,78.4,36,9,13,0,272,7.8,40,1040,26,2767,5,0,0,0,0,100,£0.90,£0.00,4782879,0,7833248,0,1390,371,1825,358.1,38,,,,,,,0,124,9,0,4,43,#DIV/0!,1.03,0.82
319,Julián,Álvarez,£6.10,0,FWD,Man City,7.7,9,3,5,2,103,3.3,14,393,16,1448,0,0,0,0,0,100,-£0.40,£0.00,869475,0,1407829,0,434.2,286.5,569,129,38,,,,,,,0,61,-4,0,4,43,#DIV/0!,0.52,1.07
320,Luke,Mbete,£3.90,0,DEF,Man City,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,57375,0,47144,0,0,0,0,0,38,,,,,,,0,39,-1,0,2,43,#DIV/0!,0,0
322,Josh,Wilson-Esbrand,£3.80,0,DEF,Man City,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.20,£0.00,241778,0,227647,0,0,0,0,0,38,,,,,,,0,38,-2,0,2,43,#DIV/0!,0,0
323,Liam,Delap,£4.40,0,FWD,Man City,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,65713,0,13802,0,0,0,0,0,38,,,,,,,0,44,-1,0,4,43,#DIV/0!,0,0
